Optical Flow,1,0.626534,
Image Compression,32,0.187067,
Image Compression,64,0.351853,
Image Compression,128,0.698637,
Image Compression,256,1.34527,
Image Compression,512,2.6679,
Image Compression,1024,5.31445,
Lenet,1,0.0419894,
Lenet,2,0.0453759,
Lenet,4,0.0563836,
Lenet,8,0.0474763,
Lenet,12,0.050947,
Lenet,16,0.0532235,
Lenet,32,0.0678948,
Lenet,64,0.132076,
Lenet,128,0.152153,
Lenet,256,0.29858,
Lenet,512,0.498569,
Lenet,1024,0.967327,
Digit Recognition,1,4.50796,
Digit Recognition,2,9.00553,
Digit Recognition,4,18.002,
Digit Recognition,8,35.9942,
Digit Recognition,12,53.9868,
Digit Recognition,16,71.9784,
Image Scaling,1,2.99262,
Image Scaling,2,4.92442,
Image Scaling,4,8.79024,
Image Scaling,8,16.5214,
Image Scaling,12,24.3695,
Image Scaling,16,32.4904,
Image Scaling,32,64.9762,
Image Scaling,64,129.944,
Optical Flow,1,0.624523,
Optical Flow,2,0.869777,
Optical Flow,4,1.3369,
3D Rendering,1,0.0439525,
3D Rendering,2,0.0607455,
3D Rendering,4,0.0909033,
3D Rendering,8,0.153721,
Image Compression,1,0.0421937,
Image Compression,2,0.0432426,
Image Compression,4,0.0456046,
Image Compression,8,0.0620359,
Image Compression,12,0.0828219,
Image Compression,16,0.103599,
Image Compression,32,0.204868,
Image Compression,64,0.35265,
Image Compression,128,0.683141,
Image Compression,256,1.34549,
Image Compression,512,2.66809,
Image Compression,1024,5.31408,
Lenet,1,0.0418736,
Lenet,2,0.0424367,
Lenet,4,0.0449894,
Lenet,8,0.0667554,
Lenet,12,0.0508725,
Lenet,16,0.0912897,
Lenet,32,0.0681776,
Lenet,64,0.103822,
Lenet,128,0.155802,
Lenet,256,0.267395,
Lenet,512,0.529542,
Lenet,1024,0.939292,
Digit Recognition,1,4.50786,
Digit Recognition,2,9.00513,
Digit Recognition,4,18.0012,
Digit Recognition,8,35.9937,
Digit Recognition,12,53.9864,
Digit Recognition,16,71.9778,
Image Scaling,1,2.99267,
Image Scaling,2,4.92438,
Image Scaling,4,8.79097,
Image Scaling,8,16.5214,
Image Scaling,12,24.3693,
Image Scaling,16,32.4912,
Image Scaling,32,64.9743,
Image Scaling,64,129.943,
Optical Flow,1,0.624907,
Optical Flow,2,0.869856,
Optical Flow,4,1.33728,
3D Rendering,1,0.0447167,
3D Rendering,2,0.0596004,
3D Rendering,4,0.0917553,
3D Rendering,8,0.154697,
Image Compression,1,0.0416972,
Image Compression,2,0.0558355,
Image Compression,4,0.0566006,
Image Compression,8,0.0618513,
Image Compression,12,0.0924392,
Image Compression,16,0.102927,
Image Compression,32,0.186376,
Image Compression,64,0.352309,
Image Compression,128,0.683006,
Image Compression,256,1.34506,
Image Compression,512,2.66887,
Image Compression,1024,5.32426,
Lenet,1,0.0419554,
Lenet,2,0.0420842,
Lenet,4,0.0442996,
Lenet,8,0.066965,
Lenet,12,0.0505643,
Lenet,16,0.0786537,
Lenet,32,0.104127,
Lenet,64,0.0959336,
Lenet,128,0.151638,
Lenet,256,0.268278,
Lenet,512,0.48911,
Lenet,1024,0.976814,
Digit Recognition,1,4.50833,
Digit Recognition,2,9.00542,
Digit Recognition,4,18.0014,
Digit Recognition,8,35.9933,
Digit Recognition,12,53.986,
Digit Recognition,16,71.9767,
Image Scaling,1,2.99238,
Image Scaling,2,4.92474,
Image Scaling,4,8.79048,
Image Scaling,8,16.5214,
Image Scaling,12,24.3693,
Image Scaling,16,32.4903,
Image Scaling,32,64.9751,
Image Scaling,64,129.943,
Optical Flow,1,0.625319,
Optical Flow,2,0.869451,
Optical Flow,4,1.33758,
3D Rendering,1,0.0440099,
3D Rendering,2,0.0591186,
3D Rendering,4,0.0932972,
3D Rendering,8,0.154805,
Image Compression,1,0.0488783,
Optical Flow,1,0.758547,
Optical Flow,2,0.889208,
Optical Flow,4,1.33961,
3D Rendering,1,0.0976818,
3D Rendering,2,0.0793401,
3D Rendering,4,0.0922349,
3D Rendering,8,0.154985,
Image Compression,1,0.203258,
Image Compression,2,0.140084,
Image Compression,4,0.132007,
Image Compression,8,0.108985,
Image Compression,12,0.0942615,
Image Compression,16,0.103625,
Image Compression,32,0.187466,
Image Compression,64,0.351219,
Image Compression,128,0.683954,
Image Compression,256,1.3449,
Image Compression,512,2.66851,
Image Compression,1024,5.32396,
Lenet,1,0.202396,
Lenet,2,0.135448,
Lenet,4,0.161685,
Lenet,8,0.0986843,
Lenet,12,0.0508236,
Lenet,16,0.0834155,
Lenet,32,0.0677837,
Lenet,64,0.0956607,
Lenet,128,0.260546,
Lenet,256,0.260786,
Lenet,512,0.476667,
Lenet,1024,0.974647,
Digit Recognition,1,4.5813,
Digit Recognition,2,9.00542,
Digit Recognition,4,18.0015,
Digit Recognition,8,35.994,
Digit Recognition,12,53.9861,
Digit Recognition,16,71.9783,
Image Scaling,1,3.19544,
Image Scaling,2,5.33338,
Image Scaling,4,9.05042,
Image Scaling,8,16.5212,
Image Scaling,12,24.3693,
Image Scaling,16,32.4908,
Image Scaling,32,64.9747,
Image Scaling,64,129.941,
Optical Flow,1,0.625853,
Optical Flow,2,0.873943,
Optical Flow,4,1.33899,
3D Rendering,1,0.0439701,
3D Rendering,2,0.0606281,
3D Rendering,4,0.0906877,
3D Rendering,8,0.153544,
Image Compression,1,0.0424551,
Image Compression,2,0.0571941,
Image Compression,4,0.0460577,
Image Compression,8,0.0654,
Image Compression,12,0.0821371,
Image Compression,16,0.103484,
Image Compression,32,0.185977,
Image Compression,64,0.352406,
Image Compression,128,0.683547,
Image Compression,256,1.35531,
Image Compression,512,2.66913,
Image Compression,1024,5.31677,
Lenet,1,0.0425932,
Lenet,2,0.0426241,
Lenet,4,0.0536968,
Lenet,8,0.0592191,
Lenet,12,0.0727222,
Lenet,16,0.0544027,
Lenet,32,0.0977498,
Lenet,64,0.131482,
Lenet,128,0.154136,
Lenet,256,0.264894,
Lenet,512,0.48884,
Lenet,1024,0.923451,
Digit Recognition,1,4.50787,
Digit Recognition,2,9.00536,
Digit Recognition,4,18.0016,
Digit Recognition,8,35.9938,
Digit Recognition,12,53.9869,
Digit Recognition,16,71.9791,
Image Scaling,1,2.99259,
Image Scaling,2,4.92466,
Image Scaling,4,8.79005,
Image Scaling,8,16.5209,
Image Scaling,12,24.3694,
Image Scaling,16,32.4902,
Image Scaling,32,64.9753,
Image Scaling,64,129.944,
Optical Flow,1,0.62553,
Optical Flow,2,0.872871,
Optical Flow,4,1.33873,
3D Rendering,1,0.0437654,
3D Rendering,2,0.0595352,
3D Rendering,4,0.0920412,
3D Rendering,8,0.154686,
Image Compression,1,0.0418812,
Image Compression,2,0.0431209,
Image Compression,4,0.0457012,
Image Compression,8,0.0623405,
Image Compression,12,0.0972396,
Image Compression,16,0.103404,
Image Compression,32,0.185856,
Image Compression,64,0.351051,
Image Compression,128,0.682935,
Image Compression,256,1.34465,
Image Compression,512,2.66864,
Image Compression,1024,5.32984,
Lenet,1,0.041994,
Lenet,2,0.0423816,
Lenet,4,0.0444736,
Lenet,8,0.0661231,
Lenet,12,0.0763925,
Lenet,16,0.0541189,
Lenet,32,0.103475,
Lenet,64,0.0997324,
Lenet,128,0.190369,
Lenet,256,0.305999,
Lenet,512,0.509925,
Lenet,1024,0.931174,
Digit Recognition,1,4.50768,
Digit Recognition,2,9.00543,
Digit Recognition,4,18.0019,
Digit Recognition,8,35.994,
Digit Recognition,12,53.9867,
Digit Recognition,16,71.9788,
Image Scaling,1,2.99261,
Image Scaling,2,4.92434,
Image Scaling,4,8.79006,
Image Scaling,8,16.5209,
Image Scaling,12,24.3692,
Image Scaling,16,32.4902,
Image Scaling,32,64.9752,
Image Scaling,64,129.944,
Optical Flow,1,0.626241,
Optical Flow,2,0.873437,
Optical Flow,4,1.33946,
3D Rendering,1,0.0446525,
3D Rendering,2,0.0595339,
3D Rendering,4,0.0906952,
3D Rendering,8,0.1535,
Image Compression,1,0.0425093,
Image Compression,2,0.0428027,
Image Compression,4,0.0511601,
Image Compression,8,0.0614666,
Image Compression,12,0.095158,
Image Compression,16,0.106233,
Image Compression,32,0.200091,
Image Compression,64,0.352377,
Image Compression,128,0.683086,
Image Compression,256,1.34457,
Image Compression,512,2.66732,
Image Compression,1024,5.31539,
Lenet,1,0.0535873,
Lenet,2,0.0437195,
Lenet,4,0.044858,
Lenet,8,0.0452022,
Lenet,12,0.0508133,
Lenet,16,0.079477,
Lenet,32,0.0679398,
Lenet,64,0.136531,
Lenet,128,0.189255,
Lenet,256,0.263427,
Lenet,512,0.520333,
Lenet,1024,0.952023,
Digit Recognition,1,4.50803,
Digit Recognition,2,9.00577,
Digit Recognition,4,18.0019,
Digit Recognition,8,35.994,
Digit Recognition,12,53.9866,
Digit Recognition,16,71.9787,
Image Scaling,1,2.99187,
Image Scaling,2,4.92463,
Image Scaling,4,8.79028,
Image Scaling,8,16.521,
Image Scaling,12,24.3691,
Image Scaling,16,32.4899,
Image Scaling,32,64.9743,
Image Scaling,64,129.943,
Optical Flow,1,0.625999,
Optical Flow,2,0.87383,
Optical Flow,4,1.33935,
3D Rendering,1,0.0440798,
3D Rendering,2,0.0591673,
3D Rendering,4,0.0908894,
3D Rendering,8,0.153576,
Image Compression,1,0.0420893,
Image Compression,2,0.0572794,
Image Compression,4,0.0542494,
Image Compression,8,0.0622084,
Image Compression,12,0.0822932,
Image Compression,16,0.103184,
Image Compression,32,0.186082,
Image Compression,64,0.352208,
Image Compression,128,0.683148,
Image Compression,256,1.34514,
Image Compression,512,2.6686,
Image Compression,1024,5.31619,
Lenet,1,0.0429343,
Lenet,2,0.0425193,
Lenet,4,0.0582059,
Lenet,8,0.0667567,
Lenet,12,0.0498333,
Lenet,16,0.083121,
Lenet,32,0.0678968,
Lenet,64,0.130129,
Lenet,128,0.152788,
Lenet,256,0.261101,
Lenet,512,0.485731,
Lenet,1024,0.94415,
Digit Recognition,1,4.5076,
Digit Recognition,2,9.00554,
Digit Recognition,4,18.0015,
Digit Recognition,8,35.9933,
Digit Recognition,12,53.9857,
Digit Recognition,16,71.9775,
Image Scaling,1,2.99219,
Image Scaling,2,4.92485,
Image Scaling,4,8.79053,
Image Scaling,8,16.521,
Image Scaling,12,24.369,
Image Scaling,16,32.4898,
Image Scaling,32,64.9749,
Image Scaling,64,129.943,
Optical Flow,1,0.625855,
Optical Flow,2,0.873477,
Optical Flow,4,1.33815,
3D Rendering,1,0.0448111,
3D Rendering,2,0.0592889,
3D Rendering,4,0.0914341,
3D Rendering,8,0.153534,
Image Compression,1,0.0419632,
Image Compression,2,0.0436516,
Image Compression,4,0.0459593,
Image Compression,8,0.0718035,
Image Compression,12,0.0826147,
Image Compression,16,0.103394,
Image Compression,32,0.186218,
Image Compression,64,0.351812,
Image Compression,128,0.682367,
Image Compression,256,1.34493,
Image Compression,512,2.67775,
Image Compression,1024,5.33418,
Lenet,1,0.0425897,
Lenet,2,0.053175,
Lenet,4,0.0444205,
Lenet,8,0.0568244,
Lenet,12,0.0509465,
Lenet,16,0.0824084,
Lenet,32,0.104313,
Lenet,64,0.129386,
Lenet,128,0.185526,
Lenet,256,0.264496,
Lenet,512,0.51464,
Lenet,1024,0.96831,
Digit Recognition,1,4.50803,
Digit Recognition,2,9.00572,
Digit Recognition,4,18.0019,
Digit Recognition,8,35.9941,
Digit Recognition,12,53.9865,
Digit Recognition,16,71.9787,
Image Scaling,1,2.99276,
Image Scaling,2,4.9248,
Image Scaling,4,8.79016,
Image Scaling,8,16.5214,
Image Scaling,12,24.3692,
Image Scaling,16,32.4902,
Image Scaling,32,64.9754,
Image Scaling,64,129.944,
Optical Flow,1,0.626147,
Optical Flow,2,0.873407,
Optical Flow,4,1.33939,
3D Rendering,1,0.0441768,
3D Rendering,2,0.0591989,
3D Rendering,4,0.0921534,
3D Rendering,8,0.154787,
Image Compression,1,0.0414647,
Image Compression,2,0.0441214,
Image Compression,4,0.0451703,
Image Compression,8,0.0623815,
Image Compression,12,0.102245,
Image Compression,16,0.119553,
Image Compression,32,0.186697,
Image Compression,64,0.352448,
Image Compression,128,0.68301,
Image Compression,256,1.34494,
Image Compression,512,2.66928,
Image Compression,1024,5.3164,
Lenet,1,0.0519323,
Lenet,2,0.0433293,
Lenet,4,0.0445173,
Lenet,8,0.0469461,
Lenet,12,0.0509799,
Lenet,16,0.0549527,
Lenet,32,0.06795,
Lenet,64,0.124018,
Lenet,128,0.15317,
Lenet,256,0.299481,
Lenet,512,0.524763,
Lenet,1024,0.968331,
Digit Recognition,1,4.50752,
Digit Recognition,2,9.00586,
Digit Recognition,4,18.0017,
Digit Recognition,8,35.9938,
Digit Recognition,12,53.9865,
Digit Recognition,16,71.9785,
Image Scaling,1,2.9927,
Image Scaling,2,4.92508,
Image Scaling,4,8.79038,
Image Scaling,8,16.5213,
Image Scaling,12,24.3693,
Image Scaling,16,32.4904,
Image Scaling,32,64.9752,
Image Scaling,64,129.944,
Optical Flow,1,0.625665,
Optical Flow,2,0.872522,
Optical Flow,4,1.33999,
3D Rendering,1,0.0447206,
3D Rendering,2,0.0603435,
3D Rendering,4,0.0908528,
3D Rendering,8,0.153295,
Image Compression,1,0.0417922,
Image Compression,2,0.0430986,
Image Compression,4,0.0452019,
Image Compression,8,0.0624161,
Image Compression,12,0.0827537,
Image Compression,16,0.103183,
Image Compression,32,0.186491,
Image Compression,64,0.352339,
Image Compression,128,0.683207,
Image Compression,256,1.34381,
Image Compression,512,2.66851,
Image Compression,1024,5.3319,
Lenet,1,0.0420138,
Lenet,2,0.0565906,
Lenet,4,0.0444562,
Lenet,8,0.0642228,
Lenet,12,0.0506567,
Lenet,16,0.0839182,
Lenet,32,0.0695486,
Lenet,64,0.130169,
Lenet,128,0.192552,
Lenet,256,0.296445,
Lenet,512,0.519295,
Lenet,1024,0.960443,
Digit Recognition,1,4.50761,
Digit Recognition,2,9.00572,
Digit Recognition,4,18.0018,
Digit Recognition,8,35.9939,
Digit Recognition,12,53.9868,
Digit Recognition,16,71.9783,
Image Scaling,1,2.99221,
Image Scaling,2,4.92476,
Image Scaling,4,8.79047,
Image Scaling,8,16.5211,
Image Scaling,12,24.369,
Image Scaling,16,32.4897,
Image Scaling,32,64.9746,
Image Scaling,64,129.943,
